asset,interval,total_return,num_trades
PFE,rate_hike_era,-0.45147941285265614,6.0
PFE,russia_ukraine,-0.032080724878533085,4.0
MRK,1_year,-0.3839167808107037,0.0
MRK,2_years,-0.26726796103306816,2.0
MRK,6_months,-0.2184750810132855,0.0
MRK,3_months,-0.16796752416208982,0.0
MRK,5_years,0.18006051227032027,8.0
MRK,10_years,0.7992033637996039,10.0
MRK,15_years,2.9584993462365805,22.0
MRK,dotcom_bubble,-0.17986691184745907,7.0
MRK,9_11,0.0016917251703330027,4.0
MRK,2008_crisis,-0.38366931984991814,2.0
MRK,2011_euro_crisis,0.09560097336480577,3.0
MRK,2016_election,0.19139149006078537,1.0
MRK,covid_crash,-0.06816122149750392,0.0
MRK,covid_bounce,-0.015329836448609191,4.0
MRK,rate_hike_era,0.5047878049011656,4.0
MRK,russia_ukraine,0.37831761787267704,1.0
UNH,1_year,-0.383366451240721,2.0
UNH,2_years,-0.36901275296249003,4.0
UNH,6_months,-0.39902033599667186,2.0
UNH,3_months,-0.3508184017591093,2.0
UNH,5_years,0.06205401340231598,6.0
UNH,10_years,1.935330709243753,10.0
UNH,15_years,12.076771805858934,16.0
UNH,dotcom_bubble,2.6959552497080654,4.0
UNH,9_11,0.09923050195505057,3.0
UNH,2008_crisis,-0.5205214019613467,5.0
UNH,2011_euro_crisis,0.3828294317993761,3.0
UNH,2016_election,0.32428381323417566,3.0
UNH,covid_crash,0.11732907753296362,0.0
UNH,covid_bounce,0.36754919130078867,1.0
UNH,rate_hike_era,0.07756628673222044,3.0
UNH,russia_ukraine,0.1807393596735185,3.0
LLY,1_year,-0.10651465913632407,2.0
LLY,2_years,0.7142805877694733,2.0
LLY,6_months,-0.04834269217462073,2.0
LLY,3_months,-0.20494122471700416,0.0
LLY,5_years,4.131278484288253,6.0
LLY,10_years,10.182500466092305,16.0
LLY,15_years,32.48402340019722,18.0
LLY,dotcom_bubble,-0.21140038127522975,9.0
LLY,9_11,0.05531588686980227,5.0
LLY,2008_crisis,-0.3351172249850082,2.0
LLY,2011_euro_crisis,0.2532197759474264,1.0
LLY,2016_election,0.08977515906684896,3.0
LLY,covid_crash,0.09550694038881291,1.0
LLY,covid_bounce,0.3347504936356218,3.0
LLY,rate_hike_era,1.1959856815005012,3.0
LLY,russia_ukraine,0.5150303001025893,1.0
